dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/long,TimeTron-v2-33M,241.733060515873,241.733060515873,11.579703000992064,1.1563342876318414,1.4209144342336193,0.9612372504340276,11.577100308789069,15.547767058837517,0.9497024855728948,0.7073216803815635,0.5734519320448719,Web/CloudOps,7
hospital/M/short,TimeTron-v2-33M,3696.574532811821,3696.574532811821,19.3916028357236,0.7952632608462912,0.1996246165474929,0.1794748849218071,5.303300800459719,60.79946161613457,0.2207161641630538,0.0703960212986244,0.0558956308963161,Healthcare,1
m4_daily/D/short,TimeTron-v2-33M,367110.8017168542,367110.8017168542,183.26163254292135,3.3867674046981024,0.0409508245239237,0.0318090377024282,26.69460591322561,605.8966922808328,0.0935942947240757,0.0283088577085141,0.0220788560266232,Econ/Fin,1
bitbrains_fast_storage/5T/short,TimeTron-v2-33M,1857179.661840045,1857179.661840045,173.284798710912,0.7735176210732811,1.9193502390981825,0.7844275553589883,15.586743984302542,1362.783791303685,4.278804119742369,0.544071418624432,0.4175159038020963,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,TimeTron-v2-33M,3328777.795826032,3328777.795826032,283.1186354697321,1.075164345736633,4.128901214134457,0.8305642721538105,25.751099718839953,1824.4938464752445,5.543316530787815,0.8601926584764452,0.6841183786820589,Web/CloudOps,2
bitbrains_fast_storage/5T/long,TimeTron-v2-33M,4298508.070369263,4298508.070369263,371.9540902735552,0.9944457072181664,5.703163649105187,0.8427418743036303,22.812084193233662,2073.2843679460043,5.479071587717764,0.98296361052114,0.7793536751062298,Web/CloudOps,2
ett2/15T/short,TimeTron-v2-33M,9.17892601376488,9.17892601376488,1.9383880615234377,0.8392014895126303,0.1199639185777763,0.1393421445574079,6.5139096052630805,3.0296742421859286,0.1438294142090322,0.0920221770105368,0.0736968574600627,Energy,7
ett2/15T/medium,TimeTron-v2-33M,13.818829365079363,13.818829365079363,2.3433723958333332,0.9820298491127656,0.155606453598294,0.1836331418960813,10.609390043849288,3.717368607641616,0.1981053020263906,0.1248825567856156,0.1020379380174983,Energy,7
ett2/15T/long,TimeTron-v2-33M,13.403065476190475,13.403065476190475,2.326241164434524,0.9764523064657172,0.1533723890105101,0.1745628138950893,10.654336040311875,3.661019731740117,0.1951023684307373,0.1239696024545954,0.1020783590179966,Energy,7
jena_weather/10T/short,TimeTron-v2-33M,1238.1079365079363,1238.1079365079363,8.135577876984128,0.3322947278144257,0.4204598649114323,0.5884432353670634,2.614898009331202,35.18675797097448,0.2185538673162126,0.0505321351098565,0.03928677467098,Nature,21
jena_weather/10T/medium,TimeTron-v2-33M,2141.3916305916305,2141.3916305916305,12.292389294733043,0.6646123478151146,1.0742200969677758,0.6972859172077922,8.066477157393967,46.27517293961883,0.2839899452412056,0.0754381829593563,0.0666566483462141,Nature,21
jena_weather/10T/long,TimeTron-v2-33M,2295.7854497354497,2295.7854497354497,13.06346312830688,0.6677037697991172,0.8745041023535293,0.6822967044890873,9.20122181438605,47.91435536178536,0.2931961564035924,0.0799375708933029,0.0688432515871157,Nature,21
jena_weather/D/short,TimeTron-v2-33M,471.8342261904762,471.8342261904762,10.69546130952381,1.1044140362257395,0.6010409644009095,0.4685462103949653,7.327962382098359,21.721745468319902,0.130800410266059,0.0644041580042822,0.0514021510708327,Nature,21
us_births/W/short,TimeTron-v2-33M,3787263.4285714286,3787263.4285714286,1545.391462053571,1.4050179544851435,0.0207568002598626,0.0209558073963437,8.0164218744744,1946.089265314268,0.0264179709539759,0.020978537564905,0.0158884324488032,Healthcare,1
m_dense/H/short,TimeTron-v2-33M,54860.36,54860.36,108.45819444444444,0.9227931542878034,0.3584471260285196,0.2624811299641927,10.428949198517122,234.22288530372091,0.4154530339266896,0.1923778108946361,0.157942832767845,Transport,1
m_dense/H/medium,TimeTron-v2-33M,61251.61777777778,61251.61777777778,118.90834201388888,0.9804366936927182,0.4126020113472057,0.2795029873318142,9.357737301349488,247.49064179838751,0.4306024496088221,0.2068854926313329,0.1676531668236521,Transport,1
m_dense/H/long,TimeTron-v2-33M,68924.61827160494,68924.61827160494,129.64962962962963,1.0663441665405762,0.4677728025635468,0.2983216989776234,9.897417928535283,262.5349848526953,0.4544868685078524,0.224442674589197,0.1814739311476358,Transport,1
kdd_cup_2018/D/short,TimeTron-v2-33M,2858.4746326218497,2858.4746326218497,21.054603863288783,1.1868401460737816,0.5611588905304542,0.4576805708802945,9.43914393719036,53.46470455002861,1.1976661155692032,0.4716454684641089,0.3760212369881984,Nature,1
electricity/D/short,TimeTron-v2-33M,1887535838.4755316,1887535838.4755316,5021.312864864864,1.5952281502252057,0.5084715135332953,0.10675854712134,12.853891913920547,43445.78044500446,0.7139584565578992,0.0825168461970961,0.0649969305412583,Energy,1
restaurant/D/short,TimeTron-v2-33M,146.14415802745867,146.14415802745867,7.306213224992995,0.697099558956002,0.6934012394052956,0.3999791863675633,4.62975270427469,12.089009803431324,0.5563642411081943,0.3362488609401327,0.263262385601512,Sales,1
