dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ett2/H/medium,tafsut,236.717578125,236.717578125,9.373892647879464,1.0171893074755016,0.17377431980254263,0.1665325709751674,7.187716450916602,15.385628947982594,0.20733124420179982,0.12631923155496289,0.10243296693202028,Energy,7
ett2/H/short,tafsut,106.92165178571429,106.92165178571429,6.387715076264881,0.73826616507187,0.1216958774186261,0.11109051477341425,5.128936487838793,10.34029263540033,0.13114368148171554,0.0810140003668476,0.06433997318808987,Energy,7
ett2/W/short,tafsut,5060571.428571428,5060571.428571428,1578.6928013392858,1.0176630124324086,0.16347122192382812,0.18497988155909947,7.668497961083739,2249.5713877473254,0.18870455140066836,0.13242812319662003,0.10204325351172716,Energy,7
hierarchical_sales/D/short,tafsut,28.527201322860687,28.527201322860687,2.3116535112649856,0.7466178307559324,0.644775700412389,1.0710168845597354,7.0026979826751345,5.341086155723449,1.6385860836148871,0.7091896972377583,0.5744897514782044,Sales,1
hierarchical_sales/W/short,tafsut,467.426906779661,467.426906779661,8.98442775920286,0.719323910122155,0.5346424060247824,0.4562429654396186,6.776098491689796,21.620057973549955,0.9925874367226115,0.41247947303549065,0.35382095187035184,Sales,1
hospital/M/short,tafsut,2873.4741416775314,2873.4741416775314,17.871292372881356,0.7629193935238106,0.19232506650471262,0.17453969783857562,5.1254344684868345,53.6047958831813,0.19459785684910547,0.06487694128087561,0.050840295456848664,Healthcare,1
jena_weather/10T/long,tafsut,1460.078835978836,1460.078835978836,9.966296709656085,0.6585220848082103,0.7919791464758271,0.6573973317625661,5.670295716076693,38.21097795109196,0.23381952617519527,0.06098547850190784,0.04967106471614296,Nature,21
jena_weather/10T/medium,tafsut,1488.3233766233766,1488.3233766233766,9.76654153138528,0.6174341571570036,0.7586336289362744,0.6608859944309163,5.7541824238884605,38.578794390485776,0.23675740165728773,0.05993709841588575,0.04911330327697465,Nature,21
jena_weather/10T/short,tafsut,863.8526785714286,863.8526785714286,5.929787868923611,0.285145523910685,0.38178804345756673,0.5534908234126984,2.138065964562764,29.391370818174313,0.1825572496146332,0.03683141459599856,0.029419162962203777,Nature,21
jena_weather/D/short,tafsut,338.8468501984127,338.8468501984127,8.964561631944445,0.9969784432727227,0.5623687382680309,0.44551207527281744,6.5392433356396555,18.407793191972054,0.11084500115859908,0.053981312920908624,0.04319447292534049,Nature,21
jena_weather/H/long,tafsut,1126.5914021164022,1126.5914021164022,10.118501984126985,0.7464366287242936,1.769604747935133,0.6279998294890873,5.851519854026481,33.56473450090738,0.2020968889264755,0.06092459249255052,0.04995580128316282,Nature,21
jena_weather/H/medium,tafsut,1324.7534722222222,1324.7534722222222,10.179413132440477,0.6944232173546657,1.8857028608570308,0.6496587844122024,6.135484011626544,36.39716296941593,0.22272069535934313,0.06228963430782346,0.05013896456354337,Nature,21
jena_weather/H/short,tafsut,1139.6537176274019,1139.6537176274019,8.646189040309107,0.5201833335624577,1.2866481652943795,0.6087574588326284,4.62207245444362,33.75875764342346,0.20693901107317114,0.05300058220305444,0.04239350243835372,Nature,21
kdd_cup_2018/D/short,tafsut,2848.372897134118,2848.372897134118,20.989331903717,1.1880817371474452,0.5407625070649644,0.4609984742793736,8.973451815076583,53.370149869886234,1.1955479903980628,0.47018330730687713,0.3686945153820005,Nature,1
kdd_cup_2018/H/long,tafsut,4078.8699386574954,4078.8699386574954,24.1980317082745,1.029257085451589,1.0218782047525565,0.6199242391508135,8.311223508482055,63.866031179786766,1.4985551673648263,0.5677836055666695,0.4508277096320972,Nature,1
