dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
covid_deaths/D/short,Granite-PatchTST-FM-r2,295734.08721804514,295734.08721804514,99.47824248120301,34.974960777913054,0.09276155267944072,0.37020125998590225,631.7195960259185,543.8143867332357,0.20461280951353453,0.0374291728503541,0.029972642505428193,Healthcare,1
electricity/15T/long,Granite-PatchTST-FM-r2,323793.09584984987,323793.09584984987,56.127001126126125,0.8458144478409991,0.11981416569109105,0.12657446399035754,7.0283581483266655,569.0282030355348,0.8977117272313585,0.08854722289064569,0.07077758303345909,Energy,1
electricity/15T/medium,Granite-PatchTST-FM-r2,266879.6158108108,266879.6158108108,51.16723620495495,0.7973565941200736,0.11706009125838085,0.12506222809112824,6.935972771291145,516.603925469804,0.8901605847133933,0.088166300434032,0.07105186866055492,Energy,1
electricity/15T/short,Granite-PatchTST-FM-r2,130411.31094594595,130411.31094594595,49.691094629786036,0.9770480821794225,0.1559567540330741,0.16196251740326753,11.497775314380592,361.1250627496601,0.7118486815456602,0.09795094233405466,0.082468613200047,Energy,1
electricity/D/short,Granite-PatchTST-FM-r2,1137151590.5476036,1137151590.5476036,3990.547891891892,1.3348260938611505,0.25097325709188567,0.08945467342342342,10.913603049013894,33721.678347134555,0.5541591652551484,0.06557795451095669,0.05165089185488141,Energy,1
electricity/H/long,Granite-PatchTST-FM-r2,7434427.210570571,7434427.210570571,257.44241441441443,1.1248529149405337,0.2734059561844297,0.13439863691816817,9.336985774844637,2726.614606168347,1.0753759942118462,0.101535212100344,0.08037771165006163,Energy,1
electricity/H/medium,Granite-PatchTST-FM-r2,5531519.940900901,5531519.940900901,233.80796311936936,1.0256239523191375,0.23973091124456247,0.1241797974732545,8.42173241421393,2351.9183533662263,0.9180312390800549,0.09126295297710768,0.07232004323260054,Energy,1
electricity/H/short,Granite-PatchTST-FM-r2,1810829.7508108108,1810829.7508108108,177.90111697635135,0.9803445063760873,0.15277125093746255,0.12926772246489654,10.316079096147709,1345.6707438340222,0.6352526906573368,0.08398203182168013,0.06692592008654483,Energy,1
electricity/W/short,Granite-PatchTST-FM-r2,37409413263.91351,37409413263.91351,25007.62882882883,1.366381023042209,0.12439662595338459,0.08969952523171365,10.869384280044105,193415.13194141124,0.44130950388766654,0.05705915644283914,0.04502271317996977,Energy,1
ett1/15T/long,Granite-PatchTST-FM-r2,9.257965029761905,9.257965029761905,1.5811165364583333,0.9956131683519129,0.7706913438885465,0.3851043216765873,7.0869751655759075,3.0426904262119576,0.5799398036737308,0.3013623751662795,0.23319401027029046,Energy,7
ett1/15T/medium,Granite-PatchTST-FM-r2,10.163264508928572,10.163264508928572,1.6265054563492063,0.9967472920102606,0.7599106561512158,0.3855752418154762,6.570600310334329,3.1879875327435916,0.6076335758401032,0.3100135481754399,0.2356864818697298,Energy,7
ett1/15T/short,Granite-PatchTST-FM-r2,4.452855282738096,4.452855282738096,1.0246935163225446,0.6520659864345126,0.4549186120365545,0.22754916236514136,4.399877227336927,2.1101789693621003,0.39891166173964276,0.19370972761311872,0.15083014781463105,Energy,7
ett1/D/short,Granite-PatchTST-FM-r2,51155.514285714286,51155.514285714286,152.84456845238094,1.7849103316124206,1.4417577349950397,0.48954695444258434,10.836113118716796,226.17584814854632,0.5940583674916874,0.4014513289463107,0.29961336528880633,Energy,7
ett1/H/long,Granite-PatchTST-FM-r2,161.20291005291006,161.20291005291006,7.450338955026455,1.350841992698637,3318798413468.2856,0.4612372504340278,8.89165735143471,12.696570798956309,0.6080112766988255,0.35678059624233316,0.271576380975272,Energy,7
ett1/H/medium,Granite-PatchTST-FM-r2,142.8158203125,142.8158203125,7.02476806640625,1.2616605101564637,3295787369834.16,0.43666014898391,8.717671440001604,11.950557322254891,0.5724033670397959,0.3364697382268923,0.2588834956041063,Energy,7
ett1/H/short,Granite-PatchTST-FM-r2,100.25987723214286,100.25987723214286,4.944380115327381,0.8186703009223519,0.4811163766043527,0.25981002081008187,5.444479180729436,10.012985430536832,0.46734699486325415,0.2307744482792076,0.17665422628626173,Energy,7
ett1/W/short,Granite-PatchTST-FM-r2,1485898.0,1485898.0,960.916015625,1.6843839282683497,0.6821836062840053,0.5738293102809361,8.680916958705687,1218.9741588729435,0.4850589119847285,0.3823714175193977,0.278186205664619,Energy,7
ett2/15T/long,Granite-PatchTST-FM-r2,10.578647073412698,10.578647073412698,2.0784339347718253,0.8706812249323167,0.13138822908689213,0.16215482197110614,6.898553595221972,3.2524832164690256,0.1733307180272185,0.11076350662225418,0.08931513142021408,Energy,7
ett2/15T/medium,Granite-PatchTST-FM-r2,11.045197172619048,11.045197172619048,2.0581516617063493,0.8524126266864972,0.12704338307906246,0.15656594897073411,6.4422184899685115,3.323431535720128,0.17711168238588118,0.1096826275770182,0.08692741269147697,Energy,7
ett2/15T/short,Granite-PatchTST-FM-r2,7.1451689220610115,7.1451689220610115,1.633307175409226,0.706753205094519,0.10024730834224688,0.12033026559012276,5.2076252394196585,2.6730448784225476,0.12689894961795523,0.07753890203490114,0.061677530583697515,Energy,7
ett2/D/short,Granite-PatchTST-FM-r2,110573.38412698412,110573.38412698412,202.75984623015873,1.3435060165441817,0.42580590626550097,0.13790736122736855,12.555393033683895,332.52576460626943,0.19031326848053226,0.11604480963561432,0.09467543422356103,Energy,7
ett2/H/long,Granite-PatchTST-FM-r2,214.79527116402116,214.79527116402116,8.839078000992064,0.9869331739066601,0.17727330931923746,0.16639391379381613,7.613657802362967,14.655895440539318,0.20070120804799094,0.12104437016672974,0.09846860010825546,Energy,7
ett2/H/medium,Granite-PatchTST-FM-r2,219.07034970238095,219.07034970238095,9.018582589285714,0.987584751395841,0.16949044314063322,0.1614648909795852,7.017049296866502,14.801025292268807,0.19945333399651355,0.12153120002406365,0.09744167861799115,Energy,7
ett2/H/short,Granite-PatchTST-FM-r2,101.9194568452381,101.9194568452381,6.2954688662574405,0.7292783832714682,0.11810432828686279,0.10947830563499814,5.177286439946984,10.095516670544312,0.12803924118187732,0.07984406175778976,0.06341603566219131,Energy,7
ett2/W/short,Granite-PatchTST-FM-r2,3595219.714285714,3595219.714285714,1300.946986607143,0.8805491610930963,0.1465806109564645,0.15976808752332414,10.502578331283884,1896.1064617488423,0.15905426305698228,0.10912950744345368,0.09285352928098872,Energy,7
hierarchical_sales/D/short,Granite-PatchTST-FM-r2,29.57925279040926,29.57925279040926,2.3336728761885075,0.7495396215941267,0.6523901054583862,1.0604988340998347,6.9337510353130725,5.438681162782872,1.6685271509812132,0.7159449945465384,0.5790807162591952,Sales,1
