dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
sz_taxi/15T/short,ForecastMate,16.70580395150097,16.70580395150097,2.7180354732005734,0.5422024156008826,1046902293462.3324,0.3885973655210449,3.8648639414150128,4.087273412863516,0.3821775552996287,0.2541479483844238,0.1996177182133313,Transport,1
sz_taxi/H/short,ForecastMate,7.158367450420673,7.158367450420673,1.8389310103196363,0.5605347968095556,1.191250128623767,0.2933348921525538,3.916732742923602,2.675512558449441,0.2492405020792657,0.1713077693669359,0.1349537309543439,Transport,1
bitbrains_fast_storage/5T/long,ForecastMate,3628678.648624323,3628678.648624323,295.77447921855446,0.8179849395086406,3.010494096334,0.8009758916023372,14.622664461303591,1904.9090919580185,5.034106018392992,0.7816436449419774,0.5895239165979449,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,ForecastMate,3790438.6800371897,3790438.6800371897,282.3551151943667,0.9172611395919646,3.7977148924951782,0.7834271270491175,20.04750502229974,1946.904897532797,5.915234623824417,0.8578727988861686,0.5758776013037037,Web/CloudOps,2
bitbrains_fast_storage/5T/short,ForecastMate,1619547.1472186493,1619547.1472186493,136.92939101083525,0.6384115295880004,1.389553935911072,0.708634123046269,12.247716652184677,1272.6142963280938,3.995694128273436,0.4299244203280554,0.3387900845434674,Web/CloudOps,2
bitbrains_fast_storage/H/short,ForecastMate,3063145.3166797333,3063145.3166797333,316.8840201393664,1.0676747135779916,3.1762803000921656,0.5633413557399145,19.61379904169715,1750.1843664824953,4.988594023650091,0.9032224029257828,0.6684146211531575,Web/CloudOps,2
bitbrains_rnd/5T/long,ForecastMate,2259848.110731849,2259848.110731849,149.19761925028635,3.239655863356165,1.0303380310082606,0.6588607819053593,114.90266982036296,1503.279119369337,5.758723574728267,0.5715424608773961,0.5363952123427256,Web/CloudOps,2
bitbrains_rnd/5T/medium,ForecastMate,2283171.3256017766,2283171.3256017766,151.36075400493078,4.394094220904638,0.609365152129951,0.7155397625815703,160.62455525217968,1511.0166529862524,6.357617418638184,0.6368518601420817,0.6253308368127498,Web/CloudOps,2
bitbrains_rnd/5T/short,ForecastMate,1685390.74129941,1685390.74129941,113.04004390221598,1.5771948926189472,0.9549436794507072,0.6331224512970487,51.28405259347483,1298.2259977751985,5.31196603196398,0.4625272290720719,0.3693291424494387,Web/CloudOps,2
bitbrains_rnd/H/short,ForecastMate,1966932.0925791736,1966932.0925791736,158.2553018506777,5.868490185232852,1.5189840143718578,0.4709583251328187,217.05833279890425,1402.4735621676346,6.137910494148136,0.6926026302289409,0.6419735171313339,Web/CloudOps,2
